Unnamed: 0,spotify_track_id,song_title,label,emotion,session_type,subject_id,id,song_author,alpha_power,beta_power,delta_power,theta_power,variance,mean
207,2Lh37O1OXaYRE4bvALnDvq,Gold And Oden,2,Sadness,personal,25,8024404809,"['Kohei Tanaka', 'Shirō Hamaguchi']",1.3183089786101285e-12,5.35100828153016e-13,5.145435644861617e-10,3.869052145103955e-12,2.7025676314879884e-09,6.052101589658664e-08
208,4VVG3HBGaqSNZqIpmewIA6,Sciroppo (feat. DrefGold),3,Hate,personal,25,4215369788,"['Sfera Ebbasta', 'DrefGold']",1.711701195553991e-12,8.096669430226865e-13,5.977402708899416e-10,5.493822551587689e-12,3.331221523228308e-09,2.2293859724032723e-07
209,7klLXey9V4OrC6mwUXf8Fc,Davy Jones,2,Sadness,other,25,8157991642,['Hans Zimmer'],1.1584392305998488e-12,5.887889559957871e-13,1.8315301191665673e-10,2.264602045528163e-12,1.0402730348884536e-09,-1.2341236848657888e-07
210,7gQAFGUyHPcY0cQNPsjMf0,Crying at the Discoteque - Radio Edit,0,Amusement,other,25,4762556975,['Alcazar'],1.3739274474649315e-12,9.4608941578634e-13,2.4281448192346217e-10,2.281772875747496e-12,1.3873941864665892e-09,-9.654814420543038e-08
211,56LYsQITV7nEggGBVuu846,Wing$,0,Pleasure,other,25,4172333126,['Macklemore & Ryan Lewis'],1.3705018276605662e-12,7.560016383354714e-13,2.8692935855362497e-10,2.4789750277117977e-12,1.7005704536603679e-09,-1.9278170128391892e-07
212,2YsfmsmRwWaFV7YLvTGFcm,Portami via,2,Regret,other,25,3455241290,['Fabrizio Moro'],1.3368805483896237e-12,5.89392272560664e-13,2.9618937367043103e-10,2.512485111701577e-12,1.5574588320737013e-09,-1.297711582963361e-07
213,56Km1EiKJMcV0Z70xRz9qi,Estate,0,Amusement,personal,4,4746645675,['Jovanotti'],2.792881829956128e-12,1.010233915082794e-12,2.868244696431592e-09,7.399970578577726e-12,1.750254949508342e-08,5.944146702278885e-07
214,31VOknKjFrEX47bZXzqcoF,Next To Me,1,Relief,personal,4,1471582564,['Imagine Dragons'],4.480377571058738e-12,1.6083249760385408e-12,4.241004296482937e-09,1.1779963312464046e-11,2.3605954031638227e-08,5.195451293066861e-07
215,4L9io4XpkeysnBBbn6VH3r,"Marche slave (Slavonic March), Op. 31",3,Fear,personal,4,6144941167,"['Pyotr Ilyich Tchaikovsky', 'Russian National Orchestra', 'Mikhail Pletnev']",4.992687137326981e-12,1.7275902971304609e-12,5.9560043684857656e-09,1.4897596529309236e-11,3.2435620127755046e-08,-8.309210603571012e-07
216,6Tvzf3VEi16JMhAgOwdt2y,Birds,2,Sadness,personal,4,4575067398,['Imagine Dragons'],3.433377011054551e-12,1.3666596815540274e-12,6.165489081425067e-09,9.544653645414708e-12,2.8087641875839943e-08,-9.314273725215295e-08
217,7oTQ4d0UJeH8LOyvpfd5uW,I’m So Sorry,3,Anger,personal,4,1841858497,['Imagine Dragons'],3.054283731755675e-12,1.1763457307032123e-12,5.506392773273778e-09,8.258781449811802e-12,3.011994241349744e-08,-8.051020194100293e-07
218,0pVfvpMSFsabyuydMihDi1,Ho amato tutto,1,Love,other,4,7081425536,['Tosca'],2.5966529378912483e-12,1.0386989159568132e-12,5.9749049029422906e-09,8.581363361842118e-12,3.146518088569492e-08,1.998726082365425e-06
219,3spdoTYpuCpmq19tuD0bOe,My Way,1,Relief,other,4,5527955318,['Frank Sinatra'],2.7700505011362794e-12,1.0511698024125934e-12,4.9157888450551065e-09,8.583847128628106e-12,2.516838587209282e-08,3.9854047950170387e-07
220,0FB5ILDICqwK6xj7W1RP9u,Hall of Fame,0,Amusement,other,4,1424199427,['The Script'],3.0998684946263857e-12,1.1124749888439307e-12,5.935582713231533e-09,1.3226177151538298e-11,2.7402406117609625e-08,-9.802090081085253e-07
221,4qFLzh0BSi0KpPYbTWHENQ,Partirò,3,Hate,other,4,3966019638,['Nesli'],2.417424194762631e-12,9.373520930060129e-13,2.2901564307705724e-09,6.3452596776883e-12,1.505287711664995e-08,2.5590080323365983e-08
222,1PAEeikWsmjY5pB3hbuF7G,Domani - Uniti per l'Abruzzo,0,Joy,other,4,5539348641,['Unided Group'],2.774295968355686e-12,1.0731531721886453e-12,5.367035488242201e-09,5.378560117923302e-12,3.297730151732201e-08,-9.827752293196677e-07
